IP,Country,Download,Upload,Latency,ISP,Timestamp,Latitude,Longitude,ConnectionType,DeviceID,POP,AppID,ExchangeName
2001:16a2:52b7:8200:9cb5:75df:b770:70f8 HTTP/1.1,DE,1.358,2.585,242,0,1544800534454,26.4344,50.1033,fixed,695dc8b4-12a7-4125-992b-6716d5e037e6,AMS,15846075,Mopub
46.152.109.44 HTTP/1.1,AE,8.269,18.621,50,0,1544800534454,24.6537,46.7152,fixed,dd316c3b-57ac-46e6-8075-3d7c69df2ba5,DXB,13224155,Mopub
188.51.130.227 HTTP/1.1,SG,9.926,8.824,118,0,1544800534459,21.5169,39.2192,fixed,ac7d7136-606b-471f-9073-1c7c0819dbd0,LHR|AMS,13224155,Mopub
95.185.4.168 HTTP/1.1,DE,1.484,1.444,301,0,1544800534457,21.5169,39.2192,fixed,60a17c5a-9070-4a76-bb5d-a19ddfecb3d6,AMS|LHR,15846075,Mopub
37.105.100.243 HTTP/1.1,JP,21.572,3.780,130,0,1544800534452,21.5169,39.2192,fixed,7731074e-e00a-463e-94dd-21da25f754c2,AMS|FRA,15846075,Mopub
37.42.67.28 HTTP/1.1,AE,35.685,12.794,78,0,1544800534459,24.6537,46.7152,cellular,f5a48a6b-ce85-47c4-9de7-ad28ac4faf45,DXB,13224155,Mopub
2001:16a2:8456:a500:d056:20df:6360:686a HTTP/1.1,GB,20.957,5.076,111,0,1544800534559,21.5169,39.2192,fixed,f107d0a5-9d09-4cf8-8bf1-4889121421d8,FRA|LHR,1392935,Mopub
176.19.170.21 HTTP/1.1,AE,35.539,45.133,91,0,1544800534554,24.6537,46.7152,cellular,fac54fd4-8a2e-44b1-ae9e-f14ea8ca2f50,DXB,15846075,Mopub
77.232.127.230 HTTP/1.1,US,14.708,14.838,104,0,1544800534559,24.6537,46.7152,fixed,beb5f984-694f-41a7-b259-3fa366987392,RUH,15846075,Mopub
93.168.225.4 HTTP/1.1,US,6.611,5.407,146,0,1544800534553,24.6537,46.7152,fixed,8fdcb86c-7fcf-4a55-8004-c8baf613d70a,LHR|FRA|AMS,100803,Mopub
178.86.4.223 HTTP/1.1,GB,6.464,9.766,153,0,1544800534659,24.6537,46.7152,cellular,ddb4c3c6-9bfc-4ace-9cfc-666b667078ab,LHR,99307,Mopub
51.36.101.61 HTTP/1.1,US,4.194,6.372,162,0,1544800534659,21.5169,39.2192,fixed,8939c6ef-d61b-4f23-aebc-e280593dd9d4,RUH,100665,Mopub
51.36.64.6 HTTP/1.1,US,10.629,13.278,193,0,1544800534653,21.5169,39.2192,fixed,25e093b6-8c6b-4a19-ab1f-360bbc5bcbc3,RUH,15846075,Mopub
95.187.9.65 HTTP/1.1,DE,0.169,1.318,171,0,1544800534652,21.5169,39.2192,cellular,98e9648d-4ca6-4135-9aa5-a33edfe0e6d2,FRA,15846075,Mopub
188.50.53.67 HTTP/1.1,US,5.124,3.888,137,0,1544800534753,21.5169,39.2192,fixed,91c98068-6194-4a86-ac5a-10b3b907bd42,FRA|LHR,13224155,Mopub
2001:16a2:10cc:f300:91fd:c74f:bc96:4fdc HTTP/1.1,DE,6.232,4.007,126,0,1544800534754,24.6537,46.7152,fixed,c13c154c-d607-4f78-8964-7b7621e9978b,LHR,15846075,Mopub
128.234.184.150 HTTP/1.1,DE,40.347,15.732,130,0,1544800534754,21.5169,39.2192,fixed,43ed550d-462a-475c-993c-64cde8bb5bf7,FRA,1392935,Mopub
5.111.102.153 HTTP/1.1,AE,33.718,9.261,103,0,1544800534854,21.5169,39.2192,cellular,2ec8309a-5bba-438c-b388-0b1523dcf838,DXB,15846075,Mopub
151.255.37.46 HTTP/1.1,US,9.002,18.086,142,0,1544800534857,21.5169,39.2192,cellular,9e9f2605-5076-4379-80e3-9454f8c81471,AMS|LHR,1392935,Mopub
2001:16a2:4e09:fe00:20bd:df4d:70c1:ef32 HTTP/1.1,DE,18.317,22.878,134,0,1544800534959,26.4344,50.1033,fixed,f542bea9-5649-497b-bee3-c7967875cd4d,LHR|AMS|FRA,15846075,Mopub
37.126.173.214 HTTP/1.1,AE,3.945,3.462,255,0,1544800535055,26.4344,50.1033,cellular,6b5adad9-5cc5-4224-a961-2d2bc3ec2af0,DXB,100359,Mopub
51.253.233.224 HTTP/1.1,DE,0.576,4.202,159,0,1544800535059,21.5169,39.2192,cellular,6f43a0c7-61d4-4b52-a417-7bc9bcb553a0,FRA,1392935,Mopub
93.168.231.233 HTTP/1.1,GB,3.967,2.827,195,0,1544800535059,26.4344,50.1033,fixed,64a13dfa-4d9d-4f02-a9a9-93c067148759,AMS,13224155,Mopub
51.36.63.140 HTTP/1.1,US,21.334,8.468,63,0,1544800535154,24.6537,46.7152,fixed,2df2c838-3845-493c-ab81-02e92b0a2596,RUH,13224155,Mopub
95.184.59.172 HTTP/1.1,GB,103.266,40.090,151,0,1544800535152,24.6537,46.7152,cellular,62d2de31-2b8b-418f-bc02-ef8dc55a3d68,LHR|FRA|AMS,1392935,Mopub
151.254.9.47 HTTP/1.1,GB,3.079,7.143,158,0,1544800535154,24.6537,46.7152,cellular,9f7a5451-e95d-4f7a-b2c1-9775f5bf55e5,LHR|FRA|AMS,13224155,Mopub
51.252.97.198 HTTP/1.1,DE,4.269,2.709,151,0,1544800535257,26.2794,50.2083,fixed,2a50c1e6-8d69-4b49-a4e6-c17a1f261a85,AMS|LHR,13224155,Mopub
37.42.130.128 HTTP/1.1,AE,10.425,5.055,103,0,1544800535355,24.6537,46.7152,cellular,4034d3d7-e6e6-4ec9-91f1-f0f8c590ef1d,DXB,1392935,Mopub
5.156.78.2 HTTP/1.1,US,3.694,2.800,375,0,1544800535359,24.6537,46.7152,fixed,83d37f84-ae1b-406b-8a57-2c6158fa3bcc,LHR|AMS,13224155,Mopub
51.39.114.16 HTTP/1.1,US,2.757,13.742,79,0,1544800535453,21.5169,39.2192,fixed,4efcbcba-45dc-4c04-b926-dda9ca28cb58,RUH,13224155,Mopub
78.95.89.96 HTTP/1.1,DE,8.137,4.928,171,0,1544800535459,24.6537,46.7152,fixed,06be819f-bde8-4af9-8122-99d21032f95e,FRA|AMS,15846075,Mopub
95.184.45.229 HTTP/1.1,DE,7.751,3.328,144,0,1544800535557,24.6537,46.7152,fixed,71be2f95-eb6c-4bce-859b-53769b00ebe3,FRA|LHR,100501,Mopub
95.186.2.55 HTTP/1.1,DE,9.502,4.157,292,0,1544800535553,21.5169,39.2192,none,c17d21cc-ed4d-49d8-b44c-f3b0b5e17aec,LHR|FRA,1392862,Mopub
46.184.89.240 HTTP/1.1,IT,4.589,8.406,164,0,1544800535752,21.5169,39.2192,fixed,3fc4efa8-8407-4fe2-9454-2d1cbb6a2433,MRS,783426,Mopub
37.224.226.30 HTTP/1.1,NL,3.626,7.849,145,0,1544800535757,21.5169,39.2192,cellular,88ee02d7-d7c1-4cc3-ac90-836facbc7ee3,AMS|LHR,1392935,Mopub
51.253.177.184 HTTP/1.1,DE,1.439,6.611,198,0,1544800535753,21.5169,39.2192,cellular,bc442397-8e6f-46c3-a416-e8aed069cb3b,AMS,13224155,Mopub
51.36.34.208 HTTP/1.1,US,2.626,0.797,223,0,1544800536052,24.6537,46.7152,fixed,6c50a028-2518-4bc7-b08e-4ccc52540033,RUH,13224155,Mopub
37.127.117.2 HTTP/1.1,AE,6.391,2.827,98,0,1544800536057,26.4344,50.1033,fixed,18fed7a8-b7d6-4ca8-bf57-f2594ab0bcd0,DXB,15846075,Mopub
94.96.149.5 HTTP/1.1,JP,7.131,10.744,120,0,1544800536059,24.6537,46.7152,fixed,7d90e221-b0e8-4079-bee2-d0bbefd9497e,FRA|AMS,15846075,Mopub
37.42.208.219 HTTP/1.1,AE,44.624,6.689,60,0,1544800536153,24.6537,46.7152,fixed,87cb3279-43f6-4844-b63a-14c754807efd,DXB,100501,Mopub
128.234.104.158 HTTP/1.1,NL,3.441,5.068,319,0,1544800536161,21.5169,39.2192,fixed,6b38ba8d-619f-4612-9c04-9882c42efa77,LHR|AMS,13224155,Mopub
109.83.85.172 HTTP/1.1,AE,5.974,10.035,67,0,1544800536455,24.6537,46.7152,fixed,1704dda6-59c1-4cbc-9eae-ac4c0c2d8d49,DXB,15846075,Mopub
95.185.142.224 HTTP/1.1,SG,13.081,11.155,167,0,1544800536457,21.5169,39.2192,cellular,a632d1f9-6aac-49d7-b051-6dd3094a5b6f,AMS|LHR,15846075,Mopub
51.39.76.223 HTTP/1.1,US,6.335,8.395,162,0,1544800536452,21.5169,39.2192,fixed,077c0579-1254-40d8-b959-62d4d3ca1225,RUH,15846075,Mopub
51.39.127.254 HTTP/1.1,US,11.983,0.000,182,0,1544800536453,21.5169,39.2192,fixed,60c4633d-6a02-4b70-884c-d79fcece14e5,RUH,15846075,Mopub
5.108.153.210 HTTP/1.1,AE,13.955,6.327,88,0,1544800536455,21.5169,39.2192,cellular,497a33bf-fc6b-4c54-a665-b63ec56a6dae,DXB,13224155,Mopub
95.187.28.148 HTTP/1.1,JP,24.367,25.621,133,0,1544800536559,21.5169,39.2192,cellular,fd4fc2f6-1c04-4967-aa3b-791fa0e398ab,AMS|LHR,13224155,Mopub
176.45.244.19 HTTP/1.1,DE,20.351,13.495,112,0,1544800536559,21.5169,39.2192,fixed,184b8274-3b66-469c-b3ad-987f52813081,FRA|AMS,15846075,Mopub
2001:16a2:76a:fa00:806a:d16:36e8:e547 HTTP/1.1,DE,23.402,2.763,109,0,1544800536657,24.6537,46.7152,fixed,eae2f3f6-615f-4377-a9eb-b82a77f64ddf,AMS|FRA,15846075,Mopub
37.124.151.163 HTTP/1.1,AE,4.775,25.275,51,0,1544800536657,26.4344,50.1033,cellular,4b2559e4-a98f-4d64-beb2-a4da4ab7e2b9,DXB,13224155,Mopub
93.169.179.144 HTTP/1.1,US,4.206,5.461,185,0,1544800536657,24.6537,46.7152,fixed,a845dc44-1f8e-4aec-9933-ab762fad0f4b,LHR,15846075,Mopub
2001:16a2:8487:5400:e141:12dc:fe18:c66d HTTP/1.1,GB,2.904,0.000,1478,0,1544800536853,21.5169,39.2192,fixed,9a0797b2-0bc6-4542-a73c-81f9be8c2c91,AMS|LHR|FRA,15846075,Mopub
51.36.238.90 HTTP/1.1,US,13.755,10.409,66,0,1544800536859,21.5169,39.2192,cellular,bec40304-1391-48f7-ab41-dccb05b6f40f,RUH,13224155,Mopub
51.39.94.159 HTTP/1.1,US,28.978,27.871,79,0,1544800536859,21.5169,39.2192,fixed,4c9f08ca-1746-459d-8462-22c8e80e5f26,RUH,15846075,Mopub
2.89.244.182 HTTP/1.1,DE,22.451,2.264,189,0,1544800536854,24.6537,46.7152,fixed,4c3815e5-2f68-4e94-86fe-6311a63b40b1,AMS|LHR,15846075,Mopub
78.95.174.146 HTTP/1.1,DE,23.266,20.980,133,0,1544800536957,24.6537,46.7152,cellular,e5e3da45-ffcd-4d0e-b07d-deddd2068d92,AMS|FRA,100501,Mopub
2001:16a2:1545:6a00:254e:61b9:e1b7:dfc HTTP/1.1,DE,30.473,18.161,111,0,1544800536953,24.6537,46.7152,fixed,a828e878-d1aa-4492-90e5-9af0a86f9a19,AMS|LHR,15846075,Mopub
51.36.8.9 HTTP/1.1,US,11.711,8.571,214,0,1544800536959,24.6537,46.7152,fixed,7f2179c2-bbeb-4fb8-b490-3a567f151bdd,RUH,13224155,Mopub
51.252.184.211 HTTP/1.1,JP,11.565,3.212,188,0,1544800536959,21.5169,39.2192,fixed,e8b4773a-2bee-44e7-b5c6-182c61d1634b,AMS|FRA,13224155,Mopub
188.50.132.90 HTTP/1.1,US,4.828,3.919,545,0,1544800537057,21.5169,39.2192,fixed,b389e64d-5e64-4f29-a18b-d73eea99139c,LHR|AMS,13224155,Mopub
94.98.119.27 HTTP/1.1,DE,1.759,2.904,1597,0,1544800537152,24.4686,39.6142,fixed,c0776d9f-8dae-4015-9ac7-d12459ed1992,AMS|FRA,13224155,Mopub
151.255.14.122 HTTP/1.1,NL,1.770,4.835,121,0,1544800537161,21.5169,39.2192,fixed,87f33e17-d0c2-4440-ba35-314daa6f6464,AMS|LHR,13224155,Mopub
31.167.35.167 HTTP/1.1,AE,18.012,5.750,52,0,1544800537159,21.5169,39.2192,fixed,c0909635-f3c9-4432-b5a4-8310e76f6af8,DXB,783426,Mopub
37.124.156.106 HTTP/1.1,AE,1.598,2.703,864,0,1544800537155,26.4344,50.1033,fixed,73bbc9f6-b084-49a5-9634-2a9af89767a9,DXB,15846075,Mopub
51.39.198.238 HTTP/1.1,US,6.911,26.776,221,0,1544800537252,24.6537,46.7152,fixed,b96b17b3-c3c0-47a5-bdc2-2f68c95a3218,RUH,100414,Mopub
129.208.86.213 HTTP/1.1,NL,9.281,5.478,171,0,1544800537255,21.5169,39.2192,fixed,5bbb00dd-13ed-4878-868e-450a82df94de,LHR|AMS,13224155,Mopub
51.39.129.152 HTTP/1.1,US,10.732,10.786,306,0,1544800537353,26.4344,50.1033,fixed,3701a306-3fa4-4960-94f7-d2ecd85a4038,RUH,13224155,Mopub
5.41.219.208 HTTP/1.1,SG,53.850,15.013,128,0,1544800537357,21.5169,39.2192,cellular,0b9018c4-8d06-4bdc-a48f-a34188a27f56,FRA|AMS,1392935,Mopub
151.254.111.36 HTTP/1.1,DE,12.818,6.570,146,0,1544800537357,24.6537,46.7152,fixed,c60f8a44-d015-4344-8431-0892702e0479,AMS|FRA,15846075,Mopub
2001:16a2:59e6:b200:fc3e:d1e9:b09a:9be4 HTTP/1.1,SG,3.137,2.730,1015,0,1544800537457,21.5169,39.2192,fixed,84f34c9e-fb89-4ea7-8764-3d6aa448ab4a,LHR|AMS,13224155,Mopub
5.244.237.33 HTTP/1.1,AE,14.428,12.394,112,0,1544800537455,21.5169,39.2192,cellular,5a2bba9a-539c-45fd-81f8-5f0526e6f0cd,DXB,100501,Mopub
93.168.231.12 HTTP/1.1,GB,56.727,19.232,121,0,1544800537453,24.6537,46.7152,cellular,3611273f-eb04-4bcc-8b62-f2acc4d5004c,FRA,13224155,Mopub
51.252.192.118 HTTP/1.1,DE,10.830,2.300,254,0,1544800537702,21.5169,39.2192,fixed,aa238f5d-2e0b-4224-98e4-4b002615914c,FRA|AMS,13224155,Mopub
51.36.65.197 HTTP/1.1,US,2.035,3.487,159,0,1544800537659,21.5169,39.2192,fixed,7b0cbdf2-d0e8-4752-89e4-df76c28f0c03,RUH,15846075,Mopub
51.223.54.131 HTTP/1.1,US,9.434,8.072,126,0,1544800537759,26.4344,50.1033,fixed,297f1fd0-558e-4a02-a07a-6aa9796631b3,FRA|LHR,13224155,Mopub
51.253.23.224 HTTP/1.1,NL,4.851,3.928,203,0,1544800537752,26.4344,50.1033,cellular,750ca177-5fc0-4038-ba00-118a85df4818,AMS|FRA,13224155,Mopub
77.232.127.5 HTTP/1.1,US,33.001,13.899,110,0,1544800537855,24.6537,46.7152,fixed,81338f20-836d-48fa-a5a1-9ec3bfb7e96e,RUH,13224155,Mopub
188.49.4.118 HTTP/1.1,DE,4.055,13.615,109,0,1544800537854,21.5169,39.2192,fixed,666571e5-45c0-4d42-8638-503f0967d321,LHR|FRA|AMS,13224155,Mopub
51.36.115.103 HTTP/1.1,US,12.152,31.833,75,0,1544800537861,21.5169,39.2192,fixed,c79b38f6-36c8-4d2e-b193-e94f62f2e29d,RUH,13224155,Mopub
31.166.105.137 HTTP/1.1,AE,12.584,8.504,60,0,1544800537854,21.5169,39.2192,fixed,40378eac-7250-488f-89ea-e6a2bbaa2647,DXB,15846075,Mopub
51.253.77.3 HTTP/1.1,DE,2.868,7.944,194,0,1544800537861,26.4344,50.1033,fixed,a7a10eda-033f-42e0-80a8-366560341b61,LHR,13224155,Mopub
5.41.233.56 HTTP/1.1,GB,1.906,1.568,160,0,1544800537857,21.5169,39.2192,cellular,f56517f7-00a2-49b8-a376-b8512ea81401,AMS|LHR,15846075,Mopub
95.184.51.121 HTTP/1.1,NL,23.826,28.382,142,0,1544800537954,24.6537,46.7152,cellular,037a08b2-c157-4688-bd7f-1ab765f4066b,FRA|LHR|AMS,15846075,Mopub
5.41.217.182 HTTP/1.1,US,5.934,1.499,127,0,1544800537953,21.5169,39.2192,cellular,7006a3be-29cb-4eb1-ba2c-963f4a6b389a,AMS|LHR,698059,Mopub
188.53.161.123 HTTP/1.1,GB,15.070,2.883,98,0,1544800538052,21.5169,39.2192,fixed,83cd7066-9c34-4591-ae42-3d848dc54a5e,AMS|LHR,13224155,Mopub
51.252.23.102 HTTP/1.1,DE,10.159,5.360,273,0,1544800538054,26.4344,50.1033,fixed,eb6ca966-345d-44c4-bbe1-f23e89ad2df4,AMS|FRA,15846075,Mopub
51.253.75.68 HTTP/1.1,DE,4.336,1.559,217,0,1544800538059,26.4344,50.1033,cellular,ad219efc-0128-4fed-b34a-5ff46e36890f,AMS|FRA|LHR,15846075,Mopub
178.87.72.228 HTTP/1.1,US,13.037,3.994,166,0,1544800538253,26.4344,50.1033,fixed,f5e4758d-f24a-4152-a9c7-c2eb69436b39,LHR,13224155,Mopub
51.253.72.35 HTTP/1.1,GB,1.207,4.389,172,0,1544800538459,26.2794,50.2083,fixed,fdad45de-cd1c-479b-ac5f-9d3a85a47087,LHR|AMS,15846075,Mopub
51.36.140.197 HTTP/1.1,US,23.957,23.440,67,0,1544800538457,26.4344,50.1033,none,2135fde1-1599-4689-af56-574c02ebcb21,RUH,15846075,Mopub
37.42.136.130 HTTP/1.1,AE,28.359,10.789,67,0,1544800538454,24.6537,46.7152,fixed,a342880b-dcdf-4ede-a80a-fe94f0e10fe2,DXB,16311667,Mopub
51.39.238.190 HTTP/1.1,US,6.776,2.266,152,0,1544800538553,21.5169,39.2192,cellular,628cf212-37f1-46cb-a79e-63ecf72d71ee,RUH,783426,Mopub
2001:16a2:fb8:fc00:ad4b:244d:6795:deb HTTP/1.1,DE,14.835,2.769,177,0,1544800538557,24.6537,46.7152,fixed,67c2ec8b-6be7-4952-be6f-aec78a616ed0,FRA|AMS,100359,Mopub
37.42.84.120 HTTP/1.1,AE,4.451,0.638,139,0,1544800538655,24.6537,46.7152,fixed,978f79ac-8771-4716-b67b-ca0a1b5ce908,DXB,15846075,Mopub
2.90.148.196 HTTP/1.1,DE,1.330,4.243,162,0,1544800538659,24.6537,46.7152,fixed,1c711f7e-b280-4392-9cdc-553d48f7c698,LHR|FRA,100503,Mopub
188.48.149.32 HTTP/1.1,SG,5.478,1.835,140,0,1544800538752,21.5169,39.2192,fixed,295e775b-a736-4c4a-8939-ff9723efc93f,AMS|FRA,15846075,Mopub
95.184.49.224 HTTP/1.1,GB,31.907,12.960,136,0,1544800538854,24.6537,46.7152,cellular,f436f64d-b3e6-4c41-aa1b-c10a3dbe3f74,LHR|FRA,1392935,Mopub
176.45.251.126 HTTP/1.1,GB,2.478,3.264,114,0,1544800538952,21.2703,40.4158,fixed,13dc8437-b69c-4ec7-a7e6-70b316b13d3d,AMS|LHR,15846075,Mopub
176.19.210.1 HTTP/1.1,AE,26.999,17.827,93,0,1544800539054,24.6537,46.7152,fixed,7ab458ec-515d-45f2-b8cf-b4d1cae8e383,DXB,100359,Mopub
51.36.29.144 HTTP/1.1,US,50.029,26.440,133,0,1544800539059,24.6537,46.7152,fixed,e490c6a5-833b-4557-8f04-067e8d8fc7f6,RUH,783426,Mopub
51.253.24.233 HTTP/1.1,DE,8.604,1.628,154,0,1544800539155,26.3032,50.1353,cellular,e45bc4ee-165f-4961-9775-cbcac66cdddc,AMS|FRA,698059,Mopub
151.255.84.85 HTTP/1.1,DE,20.629,10.381,246,0,1544800539157,21.5169,39.2192,cellular,10eea8ee-c1a9-4c21-922b-06532d8a1879,FRA|AMS,15846075,Mopub
51.36.250.177 HTTP/1.1,US,8.979,33.365,220,0,1544800539157,26.4344,50.1033,cellular,87515b25-2389-4eb8-99a5-c7a775a02759,RUH,783426,Mopub
188.52.167.145 HTTP/1.1,DE,2.530,2.677,284,0,1544800539459,21.5169,39.2192,fixed,db4e68c0-2a37-485a-b96b-c43f214c81b2,LHR|FRA,13224155,Mopub
2001:16a2:e2e:af00:f2:f23f:ba02:fa49 HTTP/1.1,US,5.142,3.735,256,0,1544800539454,24.6537,46.7152,fixed,9e99f71e-5291-48c2-9062-135c5297ee50,AMS|LHR,15846075,Mopub
176.19.194.57 HTTP/1.1,AE,37.153,29.656,71,0,1544800539555,24.6537,46.7152,cellular,70735c69-5fdb-4c0c-af40-a5de28ac701b,DXB,15846075,Mopub
93.168.137.57 HTTP/1.1,DE,10.070,27.189,150,0,1544800539653,24.6537,46.7152,cellular,f513e272-1a25-4f74-b653-7f7aad1cc6a1,AMS,100501,Mopub
151.254.97.60 HTTP/1.1,DE,11.139,22.240,178,0,1544800539657,24.6537,46.7152,cellular,9e4d8dd7-bee6-4f32-b4da-f04f7f4e376d,AMS|FRA,15846075,Mopub
51.36.102.183 HTTP/1.1,US,0.590,10.226,160,0,1544800539752,21.5169,39.2192,cellular,8d59f237-7987-47f5-9b60-940b3d7f29f4,RUH,16311667,Mopub
95.187.239.7 HTTP/1.1,DE,9.615,2.725,242,0,1544800539759,21.5169,39.2192,fixed,9bf02772-e5a8-48c0-8b1f-99e1c08ed38e,LHR,15846075,Mopub
151.254.44.127 HTTP/1.1,GB,6.267,2.860,577,0,1544800539854,24.6537,46.7152,fixed,7b203198-7e62-4634-9d33-c8f5a1dd2a63,FRA|AMS|LHR,13224155,Mopub
151.255.22.82 HTTP/1.1,DE,8.064,6.325,159,0,1544800539960,21.5169,39.2192,fixed,aeb1829e-8d66-4469-a19f-390a1dd770bc,FRA|LHR,15846075,Mopub
51.36.160.51 HTTP/1.1,US,3.018,7.246,473,0,1544800540059,26.4344,50.1033,fixed,ad2f700b-5db6-479a-866b-0c34ee29b352,RUH,13224155,Mopub
2001:16a2:9082:2200:cad:502a:a29e:d521 HTTP/1.1,GB,6.933,4.929,133,0,1544800540052,21.5169,39.2192,fixed,817ee00e-6a3b-49dc-aa94-cb493947f9a2,LHR|FRA,13224155,Mopub
5.244.169.240 HTTP/1.1,AE,0.593,2.044,111,0,1544800540055,21.5169,39.2192,cellular,e7fc4502-149d-4d32-bef5-99c27200befc,DXB,1368839,Mopub
51.253.107.242 HTTP/1.1,DE,15.315,7.858,136,0,1544800540155,26.4344,50.1033,fixed,78061110-6510-4761-8b36-8ffa297549b1,FRA|LHR,15846075,Mopub
51.36.243.234 HTTP/1.1,US,5.788,15.571,164,0,1544800540159,21.5169,39.2192,cellular,0e8672bc-b110-4ce0-a935-dd43d9f93ddc,RUH,13224155,Mopub
51.36.77.179 HTTP/1.1,US,0.154,1.802,727,0,1544800540157,21.5169,39.2192,fixed,11e6cd67-858f-4d87-848e-a96ea320208f,RUH,15846075,Mopub
176.224.72.133 HTTP/1.1,AE,47.688,23.194,99,0,1544800540257,24.6537,46.7152,cellular,ebc0635f-126e-45dd-afbb-e38e92e4c46a,DXB,100665,Mopub
2001:16a2:528:2900:5b8:658a:196b:4b11 HTTP/1.1,DE,4.581,2.626,298,0,1544800540453,24.6537,46.7152,fixed,aeae05fb-7b2e-4d6b-bcc6-164a643fb858,FRA|LHR|AMS,15846075,Mopub
5.108.83.35 HTTP/1.1,AE,7.962,4.816,101,0,1544800540455,21.5169,39.2192,cellular,2cb8f23c-8a2d-4725-8973-578ae39facb2,DXB,15846075,Mopub
46.152.154.42 HTTP/1.1,AE,36.670,12.857,47,0,1544800540457,24.6537,46.7152,fixed,2ae5231e-aa4d-4b85-a8b3-7e8c1c7444d6,DXB,4276220,Mopub
37.124.210.42 HTTP/1.1,AE,2.776,0.671,88,0,1544800540655,26.4344,50.1033,cellular,f65fe782-2861-4707-9fea-6a181c1c7d82,DXB,4276220,Mopub
37.125.45.221 HTTP/1.1,AE,4.224,0.000,140,0,1544800540755,26.4344,50.1033,fixed,d27ed3e8-53e4-4cc5-8e0a-6fc18abb89bf,DXB,100414,Mopub
5.111.154.141 HTTP/1.1,AE,6.347,5.230,115,0,1544800540753,21.5169,39.2192,cellular,abc16c1d-7e3b-470a-ad2c-39e1054f9e5b,DXB,1392935,Mopub
77.31.220.240 HTTP/1.1,NL,7.068,0.000,117,0,1544800540961,24.6537,46.7152,fixed,7f2df259-0313-4604-b76b-8df653b4909e,AMS|LHR|FRA,15846075,Mopub
51.36.94.103 HTTP/1.1,US,4.697,3.285,290,0,1544800541061,21.5169,39.2192,fixed,5ca620ef-003e-46de-8036-04f06cb59c65,RUH,15846075,Mopub
51.39.78.158 HTTP/1.1,US,30.040,28.412,140,0,1544800541059,21.5169,39.2192,fixed,ea604d9e-e2e0-4ba0-b9cf-10a86c414832,RUH,13224155,Mopub
95.218.81.98 HTTP/1.1,US,2.960,2.578,179,0,1544800541059,24.6537,46.7152,fixed,a57c59a8-d81e-487f-9eed-131917ce3c5e,FRA|LHR,15846075,Mopub
51.39.32.64 HTTP/1.1,US,3.580,13.370,149,0,1544800541159,24.6537,46.7152,fixed,0a395e3e-b143-4051-9d9f-1e2b36043171,RUH,15846075,Mopub
129.208.78.145 HTTP/1.1,US,20.035,12.788,93,0,1544800541153,21.5169,39.2192,fixed,9f527ac0-03ca-4cdb-9802-308326b2069d,FRA|AMS|LHR,4276220,Mopub
151.254.0.170 HTTP/1.1,GB,15.233,18.986,185,0,1544800541253,24.6537,46.7152,fixed,7935451d-26fa-41a0-9273-a8eec01ce7f9,AMS|FRA,100665,Mopub
176.45.250.131 HTTP/1.1,SG,4.516,5.111,190,0,1544800541254,21.5169,39.2192,fixed,8a756c08-e26a-4119-9523-1d200f9910a2,LHR|FRA,14322858,Mopub
93.168.239.39 HTTP/1.1,SG,11.006,4.825,146,0,1544800541354,24.6537,46.7152,none,a73475be-cff9-43e8-8934-37c609946089,LHR|AMS,13224155,Mopub
128.234.241.114 HTTP/1.1,DE,4.851,4.152,102,0,1544800541352,21.5169,39.2192,fixed,4c8e609a-1292-4fdf-8efd-67465d70ef90,AMS|LHR,15846075,Mopub
188.50.204.55 HTTP/1.1,DE,4.380,2.070,1311,0,1544800541654,21.5169,39.2192,fixed,c663ee7b-9028-4ee2-b3b6-e06b3b0bd03b,AMS,15846075,Mopub
5.41.75.67 HTTP/1.1,DE,5.317,2.751,556,0,1544800541757,21.5169,39.2192,fixed,097ecbb7-09eb-4a48-b024-9eeebb3fa0e2,FRA|LHR,1392935,Mopub
51.36.124.152 HTTP/1.1,US,2.029,6.070,155,0,1544800541755,21.5169,39.2192,fixed,3fff9d0c-f9bf-4808-ad85-f9133382061f,RUH,15846075,Mopub
188.48.143.137 HTTP/1.1,DE,9.253,2.651,154,0,1544800541752,21.5169,39.2192,fixed,cf2f03af-aaf4-4521-8068-eebb0fd7d49f,LHR|AMS,13224155,Mopub
151.254.32.206 HTTP/1.1,GB,5.469,18.059,130,0,1544800541957,24.6537,46.7152,cellular,dc60d7b2-1de8-475d-9ac6-93f6394e968e,LHR|AMS,1392935,Mopub
178.87.242.58 HTTP/1.1,US,5.020,2.832,139,0,1544800542055,26.4344,50.1033,fixed,599210da-de1b-457d-a045-d999cbe4a7df,AMS|FRA,13224155,Mopub
188.55.250.246 HTTP/1.1,SG,5.555,2.815,140,0,1544800542259,21.5169,39.2192,fixed,59bcfb3d-d219-4027-a3a6-08c026d36619,LHR|FRA,13224155,Mopub
176.44.32.156 HTTP/1.1,DE,1.842,2.129,200,0,1544800542253,21.5169,39.2192,fixed,5db27bce-ce2f-42f8-903b-648340cfd357,AMS|FRA,1392935,Mopub
2001:16a2:529d:2200:98d9:561d:c8f:2ff HTTP/1.1,DE,30.838,9.632,172,0,1544800542254,26.4344,50.1033,fixed,9e274340-062f-4663-bac5-d250fc97b1a1,FRA|LHR,4276220,Mopub
